Wavelength [nm], absorption
715.12151, 0.50369512
715.14651, 0.50565675
715.17152, 0.50745648
715.19652, 0.50908428
715.22152, 0.51053070
715.24652, 0.51178686
715.27153, 0.51284452
715.29653, 0.51369606
715.32153, 0.51433453
715.34653, 0.51475363
715.37154, 0.51494777
715.39654, 0.51491204
715.42154, 0.51464226
715.44654, 0.51413494
715.47155, 0.51338732
715.49655, 0.51239737
715.52155, 0.51116382
715.54655, 0.50968609
715.57156, 0.50796438
715.59656, 0.50599963
715.62156, 0.50379352
715.64656, 0.50134847
715.67157, 0.49866768
715.69657, 0.49575506
715.72157, 0.49261530
715.74657, 0.48925379
715.77158, 0.48567668
715.79658, 0.48189083
715.82158, 0.47790380
715.84658, 0.47372386
715.87159, 0.46935993
715.89659, 0.46482157
715.92159, 0.46011897
715.94659, 0.45526289
715.97160, 0.45026465
715.99660, 0.44513605
716.02160, 0.43988935
716.04660, 0.43453723
716.07161, 0.42909268
716.09661, 0.42356900
716.12161, 0.41797972
716.14661, 0.41233849
716.17162, 0.40665907
716.19662, 0.40095522
716.22162, 0.39524064
716.24662, 0.38952890
716.27163, 0.38383335
716.29663, 0.37816705
716.32163, 0.37254271
716.34663, 0.36697261
716.37164, 0.36146851
716.39664, 0.35604165
716.42164, 0.35070262
716.44664, 0.34546136
716.47165, 0.34032705
716.49665, 0.33530816
716.52165, 0.33041231
716.54665, 0.32564632
716.57166, 0.32101615
716.59666, 0.31652692
716.62166, 0.31218284
716.64666, 0.30798727
716.67167, 0.30394272
716.69667, 0.30005082
716.72167, 0.29631240
716.74667, 0.29272746
716.77168, 0.28929526
716.79668, 0.28601431
716.82168, 0.28288242
716.84668, 0.27989677
716.87169, 0.27705394
716.89669, 0.27434995
716.92169, 0.27178036
716.94669, 0.26934026
716.97170, 0.26702439
716.99670, 0.26482715
717.02170, 0.26274269
717.04670, 0.26076494
717.07171, 0.25888770
717.09671, 0.25710466
717.12171, 0.25540947
717.14671, 0.25379582
717.17172, 0.25225743
717.19672, 0.25078816
717.22172, 0.24938202
717.24672, 0.24803325
717.27173, 0.24673633
717.29673, 0.24548604
717.32173, 0.24427750
717.34673, 0.24310620
717.37174, 0.24196806
717.39674, 0.24085946
717.42174, 0.23977724
717.44674, 0.23871879
717.47175, 0.23768204
717.49675, 0.23666552
717.52175, 0.23566837
717.54675, 0.23469037
717.57176, 0.23373198
717.59676, 0.23279438
717.62176, 0.23187943
717.64676, 0.23098979
717.67177, 0.23012884
717.69677, 0.22930079
717.72177, 0.22851062
717.74677, 0.22776413
717.77178, 0.22706794
717.79678, 0.22642948
717.82178, 0.22585702
717.84678, 0.22535961
717.87179, 0.22494711
717.89679, 0.22463013
717.92179, 0.22442003
717.94679, 0.22432885
717.97180, 0.22436927
717.99680, 0.22455456
718.02180, 0.22489847
718.04680, 0.22541520
718.07181, 0.22611924
718.09681, 0.22702532
718.12181, 0.22814825
718.14681, 0.22950280
718.17182, 0.23110357
718.19682, 0.23296480
718.22182, 0.23510026
718.24682, 0.23752302
718.27183, 0.24024534
718.29683, 0.24327843
718.32183, 0.24663230
718.34683, 0.25031559
718.37184, 0.25433538
718.39684, 0.25869700
718.42184, 0.26340394
718.44684, 0.26845762
718.47185, 0.27385736
718.49685, 0.27960017
718.52185, 0.28568078
718.54685, 0.29209148
718.57186, 0.29882216
718.59686, 0.30586028
718.62186, 0.31319092
718.64686, 0.32079682
718.67187, 0.32865847
718.69687, 0.33675429
718.72187, 0.34506069
718.74687, 0.35355230
718.77188, 0.36220219
718.79688, 0.37098203
718.82188, 0.37986236
718.84688, 0.38881283
718.87189, 0.39780246
718.89689, 0.40679987
718.92189, 0.41577356
718.94689, 0.42469215
718.97190, 0.43352459
718.99690, 0.44224041
719.02190, 0.45080993
719.04690, 0.45920441
719.07191, 0.46739624
719.09691, 0.47535908
719.12191, 0.48306794
719.14691, 0.49049933
719.17192, 0.49763126
719.19692, 0.50444336
719.22192, 0.51091681
719.24692, 0.51703445
719.27193, 0.52278067
719.29693, 0.52814145
719.32193, 0.53310431
719.34693, 0.53765821
719.37194, 0.54179356
719.39694, 0.54550215
719.42194, 0.54877704
719.44694, 0.55161255
719.47195, 0.55400421
719.49695, 0.55594866
719.52195, 0.55744364
719.54695, 0.55848795
719.57196, 0.55908144
719.59696, 0.55922494
719.62196, 0.55892030
719.64696, 0.55817038
719.67197, 0.55697908
719.69697, 0.55535132
719.72197, 0.55329312
719.74697, 0.55081163
719.77198, 0.54791516
719.79698, 0.54461326
719.82198, 0.54091677
719.84698, 0.53683786
719.87199, 0.53239013
719.89699, 0.52758862
719.92199, 0.52244991
719.94699, 0.51699209
719.97200, 0.51123489
719.99700, 0.50519962
720.02200, 0.49890917
720.04700, 0.49238806
720.07201, 0.48566233
720.09701, 0.47875953
720.12201, 0.47170860
720.14701, 0.46453978
720.17202, 0.45728448
720.19702, 0.44997511
720.22202, 0.44264489
720.24702, 0.43532767
720.27203, 0.42805765
720.29703, 0.42086920
720.32203, 0.41379654
720.34703, 0.40687350
720.37204, 0.40013320
720.39704, 0.39360781
720.42204, 0.38732821
720.44704, 0.38132374
720.47205, 0.37562194
720.49705, 0.37024826
720.52205, 0.36522583
720.54705, 0.36057526
720.57206, 0.35631447
720.59706, 0.35245847
720.62206, 0.34901932
720.64706, 0.34600598
720.67207, 0.34342427
720.69707, 0.34127689
720.72207, 0.33956340
720.74707, 0.33828030
720.77208, 0.33742111
720.79708, 0.33697651
720.82208, 0.33693449
720.84708, 0.33728049
720.87209, 0.33799767
720.89709, 0.33906707
720.92209, 0.34046788
720.94709, 0.34217766
720.97210, 0.34417264
720.99710, 0.34642792
721.02210, 0.34891775
721.04710, 0.35161578
721.07211, 0.35449533
721.09711, 0.35752958
721.12211, 0.36069181
721.14711, 0.36395561
721.17212, 0.36729509
721.19712, 0.37068500
721.22212, 0.37410095
721.24712, 0.37751950
721.27213, 0.38091832
721.29713, 0.38427624
721.32213, 0.38757337
721.34713, 0.39079117
721.37214, 0.39391247
721.39714, 0.39692151
721.42214, 0.39980398
721.44714, 0.40254701
721.47215, 0.40513918
721.49715, 0.40757046
721.52215, 0.40983222
721.54715, 0.41191722
721.57216, 0.41381949
721.59716, 0.41553434
721.62216, 0.41705831
721.64716, 0.41838905
721.67217, 0.41952534
721.69717, 0.42046695
721.72217, 0.42121460
721.74717, 0.42176989
721.77218, 0.42213524
721.79718, 0.42231378
721.82218, 0.42230929
721.84718, 0.42212615
721.87219, 0.42176923
721.89719, 0.42124384
721.92219, 0.42055565
721.94719, 0.41971060
721.97220, 0.41871488
721.99720, 0.41757482
722.02220, 0.41629685
722.04720, 0.41488743
722.07221, 0.41335303
722.09721, 0.41170003
722.12221, 0.40993472
722.14721, 0.40806326
722.17222, 0.40609162
722.19722, 0.40402560
722.22222, 0.40187075
722.24722, 0.39963245
722.27223, 0.39731581
722.29723, 0.39492574
722.32223, 0.39246694
722.34723, 0.38994389
722.37224, 0.38736093
722.39724, 0.38472220
722.42224, 0.38203176
722.44724, 0.37929356
722.47225, 0.37651151
722.49725, 0.37368952
722.52225, 0.37083149
722.54725, 0.36794144
722.57226, 0.36502347
722.59726, 0.36208184
722.62226, 0.35912100
722.64726, 0.35614562
722.67227, 0.35316061
722.69727, 0.35017120
722.72227, 0.34718286
722.74727, 0.34420141
722.77228, 0.34123300
722.79728, 0.33828406
722.82228, 0.33536139
722.84728, 0.33247207
722.87229, 0.32962345
722.89729, 0.32682318
722.92229, 0.32407910
722.94729, 0.32139927
722.97230, 0.31879186
722.99730, 0.31626514
723.02230, 0.31382742
723.04730, 0.31148699
723.07231, 0.30925201
723.09731, 0.30713053
723.12231, 0.30513034
723.14731, 0.30325895
723.17232, 0.30152350
723.19732, 0.29993071
723.22232, 0.29848679
723.24732, 0.29719743
723.27233, 0.29606768
723.29733, 0.29510195
723.32233, 0.29430394
723.34733, 0.29367662
723.37234, 0.29322216
723.39734, 0.29294198
723.42234, 0.29283666
723.44734, 0.29290597
723.47235, 0.29314888
723.49735, 0.29356354
723.52235, 0.29414731
723.54735, 0.29489680
723.57236, 0.29580788
723.59736, 0.29687571
723.62236, 0.29809482
723.64736, 0.29945912
723.67237, 0.30096198
723.69737, 0.30259626
723.72237, 0.30435440
723.74737, 0.30622845
723.77238, 0.30821016
723.79738, 0.31029103
723.82238, 0.31246237
723.84738, 0.31471537
723.87239, 0.31704117
723.89739, 0.31943091
723.92239, 0.32187580
723.94739, 0.32436714
723.97240, 0.32689644
723.99740, 0.32945541
724.02240, 0.33203603
724.04740, 0.33463060
724.07241, 0.33723178
724.09741, 0.33983260
724.12241, 0.34242654
724.14741, 0.34500751
724.17242, 0.34756992
724.19742, 0.35010865
724.22242, 0.35261911
724.24742, 0.35509726
724.27243, 0.35753955
724.29743, 0.35994301
724.32243, 0.36230519
724.34743, 0.36462420
724.37244, 0.36689867
724.39744, 0.36912776
724.42244, 0.37131113
724.44744, 0.37344894
724.47245, 0.37554180
724.49745, 0.37759077
724.52245, 0.37959734
724.54745, 0.38156333
724.57246, 0.38349093
724.59746, 0.38538262
724.62246, 0.38724112
724.64746, 0.38906937
724.67247, 0.39087043
724.69747, 0.39264750
724.72247, 0.39440378
724.74747, 0.39614248
724.77248, 0.39786673
724.79748, 0.39957950
724.82248, 0.40128360
724.84748, 0.40298155
724.87249, 0.40467559
724.89749, 0.40636755
724.92249, 0.40805886
724.94749, 0.40975047
724.97250, 0.41144281
724.99750, 0.41313572
725.02250, 0.41482845
725.04750, 0.41651964
725.07251, 0.41820723
725.09751, 0.41988852
725.12251, 0.42156010
725.14751, 0.42321789
725.17252, 0.42485710
725.19752, 0.42647231
725.22252, 0.42805743
725.24752, 0.42960574
725.27253, 0.43110995
725.29753, 0.43256223
725.32253, 0.43395424
725.34753, 0.43527724
725.37254, 0.43652206
725.39754, 0.43767924
725.42254, 0.43873910
725.44754, 0.43969173
725.47255, 0.44052715
725.49755, 0.44123534
725.52255, 0.44180634
725.54755, 0.44223030
725.57256, 0.44249755
725.59756, 0.44259872
725.62256, 0.44252476
725.64756, 0.44226706
725.67257, 0.44181748
725.69757, 0.44116842
725.72257, 0.44031292
725.74757, 0.43924470
725.77258, 0.43795820
725.79758, 0.43644867
725.82258, 0.43471222
725.84758, 0.43274585
725.87259, 0.43054753
725.89759, 0.42811620
725.92259, 0.42545185
725.94759, 0.42255556
725.97260, 0.41942950
725.99760, 0.41607698
726.02260, 0.41250247
726.04760, 0.40871162
726.07261, 0.40471127
726.09761, 0.40050943
726.12261, 0.39611534
726.14761, 0.39153938
726.17262, 0.38679311
726.19762, 0.38188920
726.22262, 0.37684143
726.24762, 0.37166461
726.27263, 0.36637452
726.29763, 0.36098788
726.32263, 0.35552221
726.34763, 0.34999578
726.37264, 0.34442752
726.39764, 0.33883687
726.42264, 0.33324368
726.44764, 0.32766810
726.47265, 0.32213043
726.49765, 0.31665098
726.52265, 0.31124995
726.54765, 0.30594727
726.57266, 0.30076246
726.59766, 0.29571449
726.62266, 0.29082164
726.64766, 0.28610138
726.67267, 0.28157021
726.69767, 0.27724360
726.72267, 0.27313580
726.74767, 0.26925983
726.77268, 0.26562731
726.79768, 0.26224846
726.82268, 0.25913198
726.84768, 0.25628507
726.87269, 0.25371332
726.89769, 0.25142078
726.92269, 0.24940988
726.94769, 0.24768150
726.97270, 0.24623496
726.99770, 0.24506807
727.02270, 0.24417719
727.04770, 0.24355728
727.07271, 0.24320197
727.09771, 0.24310363
727.12271, 0.24325347
727.14771, 0.24364165
727.17272, 0.24425731
727.19772, 0.24508875
727.22272, 0.24612347
727.24772, 0.24734833
727.27273, 0.24874960
727.29773, 0.25031309
727.32273, 0.25202425
727.34773, 0.25386828
727.37274, 0.25583022
727.39774, 0.25789501
727.42274, 0.26004766
727.44774, 0.26227324
727.47275, 0.26455703
727.49775, 0.26688457
727.52275, 0.26924174
727.54775, 0.27161481
727.57276, 0.27399054
727.59776, 0.27635617
727.62276, 0.27869956
727.64776, 0.28100914
727.67277, 0.28327405
727.69777, 0.28548411
727.72277, 0.28762987
727.74777, 0.28970269
727.77278, 0.29169468
727.79778, 0.29359881
727.82278, 0.29540888
727.84778, 0.29711958
727.87279, 0.29872646
727.89779, 0.30022599
727.92279, 0.30161556
727.94779, 0.30289345
727.97280, 0.30405894
727.99780, 0.30511221
728.02280, 0.30605440
728.04780, 0.30688763
728.07281, 0.30761495
728.09781, 0.30824039
728.12281, 0.30876894
728.14781, 0.30920653
728.17282, 0.30956004
728.19782, 0.30983727
728.22282, 0.31004696
728.24782, 0.31019871
728.27283, 0.31030300
728.29783, 0.31037115
728.32283, 0.31041527
728.34783, 0.31044820
728.37284, 0.31048349
728.39784, 0.31053531
728.42284, 0.31061840
728.44784, 0.31074798
728.47285, 0.31093965
728.49785, 0.31120931
728.52285, 0.31157306
728.54785, 0.31204708
728.57286, 0.31264747
728.59786, 0.31339019
728.62286, 0.31429086
728.64786, 0.31536466
728.67287, 0.31662615
728.69787, 0.31808917
728.72287, 0.31976661
728.74787, 0.32167035
728.77288, 0.32381107
728.79788, 0.32619809
728.82288, 0.32883930
728.84788, 0.33174096
728.87289, 0.33490766
728.89789, 0.33834218
728.92289, 0.34204543
728.94789, 0.34601639
728.97290, 0.35025205
728.99790, 0.35474741
729.02290, 0.35949546
729.04790, 0.36448723
729.07291, 0.36971183
729.09791, 0.37515649
729.12291, 0.38080670
729.14791, 0.38664625
729.17292, 0.39265745
729.19792, 0.39882116
729.22292, 0.40511708
729.24792, 0.41152378
729.27293, 0.41801901
729.29793, 0.42457977
729.32293, 0.43118259
729.34793, 0.43780366
729.37294, 0.44441902
729.39794, 0.45100475
729.42294, 0.45753717
729.44794, 0.46399292
729.47295, 0.47034919
729.49795, 0.47658383
729.52295, 0.48267545
729.54795, 0.48860354
729.57296, 0.49434858
729.59796, 0.49989209
729.62296, 0.50521672
729.64796, 0.51030624
729.67297, 0.51514565
729.69797, 0.51972114
729.72297, 0.52402014
729.74797, 0.52803130
729.77298, 0.53174449
729.79798, 0.53515075
729.82298, 0.53824235
729.84798, 0.54101269
729.87299, 0.54345630
729.89799, 0.54556884
729.92299, 0.54734700
729.94799, 0.54878857
729.97300, 0.54989233
729.99800, 0.55065808
730.02300, 0.55108659
730.04800, 0.55117960
730.07301, 0.55093979
730.09801, 0.55037077
730.12301, 0.54947710
730.14801, 0.54826424
730.17302, 0.54673857
730.19802, 0.54490736
730.22302, 0.54277881
730.24802, 0.54036199
730.27303, 0.53766689
730.29803, 0.53470433
730.32303, 0.53148604
730.34803, 0.52802455
730.37304, 0.52433325
730.39804, 0.52042628
730.42304, 0.51631853
730.44804, 0.51202560
730.47305, 0.50756372
730.49805, 0.50294969
730.52305, 0.49820084
730.54805, 0.49333490
730.57306, 0.48836992
730.59806, 0.48332421
730.62306, 0.47821620
730.64806, 0.47306432
730.67307, 0.46788695
730.69807, 0.46270221
730.72307, 0.45752792
730.74807, 0.45238145
730.77308, 0.44727959
730.79808, 0.44223847
730.82308, 0.43727342
730.84808, 0.43239889
730.87309, 0.42762833
730.89809, 0.42297416
730.92309, 0.41844761
730.94809, 0.41405876
730.97310, 0.40981638
730.99810, 0.40572801
731.02310, 0.40179982
731.04810, 0.39803670
731.07311, 0.39444219
731.09811, 0.39101854
731.12311, 0.38776671
731.14811, 0.38468643
731.17312, 0.38177623
731.19812, 0.37903352
731.22312, 0.37645463
731.24812, 0.37403492
731.27313, 0.37176886
731.29813, 0.36965006
731.32313, 0.36767145
731.34813, 0.36582529
731.37314, 0.36410333
731.39814, 0.36249687
731.42314, 0.36099685
731.44814, 0.35959398
731.47315, 0.35827880
731.49815, 0.35704175
731.52315, 0.35587332
731.54815, 0.35476404
731.57316, 0.35370466
731.59816, 0.35268610
731.62316, 0.35169960
731.64816, 0.35073676
731.67317, 0.34978957
731.69817, 0.34885045
731.72317, 0.34791232
731.74817, 0.34696861
731.77318, 0.34601330
731.79818, 0.34504091
731.82318, 0.34404655
731.84818, 0.34302591
731.87319, 0.34197526
731.89819, 0.34089146
731.92319, 0.33977195
731.94819, 0.33861473
731.97320, 0.33741834
731.99820, 0.33618188
732.02320, 0.33490493
732.04820, 0.33358757
732.07321, 0.33223031
732.09821, 0.33083412
732.12321, 0.32940033
732.14821, 0.32793063
732.17322, 0.32642706
732.19822, 0.32489192
732.22322, 0.32332777
732.24822, 0.32173739
732.27323, 0.32012375
732.29823, 0.31848995
732.32323, 0.31683923
732.34823, 0.31517491
732.37324, 0.31350039
732.39824, 0.31181908
732.42324, 0.31013442
732.44824, 0.30844985
732.47325, 0.30676878
732.49825, 0.30509459
732.52325, 0.30343061
732.54825, 0.30178011
732.57326, 0.30014632
732.59826, 0.29853239
732.62326, 0.29694140
732.64826, 0.29537639
732.67327, 0.29384032
732.69827, 0.29233611
732.72327, 0.29086662
732.74827, 0.28943467
732.77328, 0.28804306
732.79828, 0.28669453
732.82328, 0.28539182
732.84828, 0.28413763
732.87329, 0.28293467
732.89829, 0.28178559
732.92329, 0.28069308
732.94829, 0.27965975
732.97330, 0.27868824
732.99830, 0.27778110
733.02330, 0.27694088
733.04830, 0.27617003
733.07331, 0.27547096
733.09831, 0.27484594
733.12331, 0.27429715
733.14831, 0.27382660
733.17332, 0.27343613
733.19832, 0.27312738
733.22332, 0.27290174
733.24832, 0.27276035
733.27333, 0.27270402
733.29833, 0.27273326
733.32333, 0.27284819
733.34833, 0.27304854
733.37334, 0.27333362
733.39834, 0.27370229
733.42334, 0.27415294
733.44834, 0.27468347
733.47335, 0.27529126
733.49835, 0.27597318
733.52335, 0.27672560
733.54835, 0.27754432
733.57336, 0.27842466
733.59836, 0.27936141
733.62336, 0.28034888
733.64836, 0.28138089
733.67337, 0.28245083
733.69837, 0.28355166
733.72337, 0.28467597
733.74837, 0.28581600
733.77338, 0.28696371
733.79838, 0.28811080
733.82338, 0.28924878
733.84838, 0.29036902
733.87339, 0.29146279
733.89839, 0.29252136
733.92339, 0.29353599
733.94839, 0.29449807
733.97340, 0.29539910
733.99840, 0.29623079
734.02340, 0.29698514
734.04840, 0.29765444
734.07341, 0.29823134
734.09841, 0.29870894
734.12341, 0.29908080
734.14841, 0.29934098
734.17342, 0.29948414
734.19842, 0.29950551
734.22342, 0.29940097
734.24842, 0.29916710
734.27343, 0.29880117
734.29843, 0.29830120
734.32343, 0.29766598
734.34843, 0.29689511
734.37344, 0.29598897
734.39844, 0.29494882
734.42344, 0.29377675
734.44844, 0.29247571
734.47345, 0.29104956
734.49845, 0.28950301
734.52345, 0.28784169
734.54845, 0.28607211
734.57346, 0.28420168
734.59846, 0.28223870
734.62346, 0.28019238
734.64846, 0.27807275
734.67347, 0.27589076
734.69847, 0.27365816
734.72347, 0.27138755
734.74847, 0.26909230
734.77348, 0.26678655
734.79848, 0.26448516
734.82348, 0.26220366
734.84848, 0.25995822
734.87349, 0.25776558
734.89849, 0.25564298
734.92349, 0.25360809
734.94849, 0.25167894
734.97350, 0.24987384
734.99850, 0.24821127
735.02350, 0.24670977
735.04850, 0.24538787
735.07351, 0.24426392
735.09851, 0.24335600
735.12351, 0.24268180
735.14851, 0.24225843
735.17352, 0.24210233
735.19852, 0.24222911
735.22352, 0.24265339
735.24852, 0.24338865
735.27353, 0.24444711
735.29853, 0.24583957
735.32353, 0.24757523
735.34853, 0.24966164
735.37354, 0.25210450
735.39854, 0.25490758
735.42354, 0.25807262
735.44854, 0.26159925
735.47355, 0.26548490
735.49855, 0.26972479
735.52355, 0.27431188
735.54855, 0.27923689
735.57356, 0.28448830
735.59856, 0.29005239
735.62356, 0.29591335
735.64856, 0.30205332
735.67357, 0.30845255
735.69857, 0.31508952
735.72357, 0.32194108
735.74857, 0.32898265
735.77358, 0.33618839
735.79858, 0.34353142
735.82358, 0.35098400
735.84858, 0.35851778
735.87359, 0.36610396
735.89859, 0.37371359
735.92359, 0.38131770
735.94859, 0.38888754
735.97360, 0.39639480
735.99860, 0.40381172
736.02360, 0.41111135
736.04860, 0.41826763
736.07361, 0.42525553
736.09861, 0.43205123
736.12361, 0.43863215
736.14861, 0.44497706
736.17362, 0.45106615
736.19862, 0.45688106
736.22362, 0.46240493
736.24862, 0.46762241
736.27363, 0.47251966
736.29863, 0.47708434
736.32363, 0.48130564
736.34863, 0.48517419
736.37364, 0.48868208
736.39864, 0.49182283
736.42364, 0.49459132
736.44864, 0.49698380
736.47365, 0.49899784
736.49865, 0.50063228
736.52365, 0.50188724
736.54865, 0.50276405
736.57366, 0.50326526
736.59866, 0.50339463
736.62366, 0.50315706
736.64866, 0.50255865
736.67367, 0.50160662
736.69867, 0.50030938
736.72367, 0.49867644
736.74867, 0.49671849
736.77368, 0.49444730
736.79868, 0.49187580
736.82368, 0.48901802
736.84868, 0.48588907
736.87369, 0.48250516
736.89869, 0.47888349
736.92369, 0.47504231
736.94869, 0.47100081
736.97370, 0.46677907
736.99870, 0.46239800
737.02370, 0.45787929
737.04870, 0.45324526
737.07371, 0.44851880
737.09871, 0.44372327
737.12371, 0.43888235
